epoch,loss,val_loss
3,5.216932802933913,5.855377674102783
4,4.640564638529068,4.483966827392578
5,4.228118449372131,4.6534423828125
6,4.10038823898022,4.181532859802246
7,3.948216165195812,3.621025800704956
8,3.7133487261258638,4.407424449920654
9,3.7666643087680525,4.57074499130249
10,3.6511440156342148,3.711702823638916
11,3.6126099152442737,3.802889585494995
12,3.5331128407747316,3.7409732341766357
13,3.6069833885539664,4.070277690887451
14,3.55595764257969,4.084820747375488
15,3.539264335880032,3.632484197616577
16,3.2565023831832103,3.2301037311553955
17,2.9261795429083017,3.0129494667053223
18,2.9014206149361352,3.1650257110595703
19,2.783631053949014,2.878021717071533
20,2.829907172686094,2.9088351726531982
21,2.9082782237957687,2.990360736846924
22,2.690668570689666,3.0674314498901367
23,2.710503508827903,2.9046378135681152
24,2.612170487183791,2.798086404800415
25,2.6802833679394844,2.933590888977051
26,2.6660124710627966,2.9460768699645996
27,2.6785523983148427,2.5900075435638428
28,2.5165391432774533,2.8432116508483887
29,2.5752393948726167,2.7150681018829346
30,2.58811935430918,2.6861331462860107
31,2.6176945407669265,2.5864434242248535
32,2.521725037159064,2.7969532012939453
33,2.5599590845597096,2.7325918674468994
34,2.45582804432163,3.059901714324951
35,2.514019656792665,2.986534595489502
36,2.4866163764681133,2.760239839553833
37,2.3899663142668897,2.9877309799194336
38,2.3919591329036614,2.9916746616363525
39,2.357104015350342,2.5879104137420654
40,2.342024762508197,2.7487761974334717
41,2.390581007746907,2.4747841358184814
42,2.426993753359868,2.7456705570220947
43,2.277902841567993,2.603593587875366
44,2.3428827437487514,2.7438197135925293
45,2.2632310738930337,2.5270397663116455
46,2.257941043071258,2.810421943664551
47,2.3636851279766526,2.6406681537628174
48,2.144488164094778,2.5919673442840576
49,2.430381733101684,2.734659194946289
0,10.068585152028447,10.362913131713867
1,5.910225241207609,6.721341133117676
2,4.726320452409087,5.268788814544678
3,4.055019861381817,5.061398029327393
4,3.961498252082365,5.441414833068848
5,3.7716053064352546,6.060213088989258
6,3.623538869032588,5.686248302459717
7,3.5181471327161478,6.50892448425293
8,3.488556687232744,5.013413429260254
9,3.3289543436243645,4.9304728507995605
10,3.1471129290029114,7.931337356567383
11,3.0602308837552146,5.006470203399658
12,2.9539140827125974,5.688111782073975
13,2.981055354516123,4.354663848876953
14,2.7944034178662145,3.7499282360076904
15,2.842773324158525,6.820515155792236
16,2.636331531658671,4.369265556335449
17,2.5876775672707533,5.693368911743164
18,2.729969220730214,5.347434043884277
19,2.4881213653272916,6.107576847076416
20,2.303916598729838,5.581787586212158
21,2.4214229908643983,6.222012519836426
22,2.4504123765569896,6.553193092346191
23,2.141936201363607,5.206861972808838
24,1.9899901878957305,4.643465042114258
0,10.519352851800583,8.845938682556152
1,5.9628181481511335,5.632955074310303
2,4.574843554826653,4.69202184677124
3,4.148742260423097,3.8682713508605957
4,3.8933888368271106,3.7466297149658203
5,3.7365202330943172,3.770921230316162
6,3.7838155884412847,4.439900875091553
7,3.457483745670918,3.623882293701172
8,3.3646404680295205,3.593553066253662
9,3.2545049250500755,3.401766300201416
10,3.1166691909046293,3.856323719024658
11,3.0501113744651747,4.556158065795898
12,2.8414095924727283,3.2404351234436035
13,2.7288889507077774,3.4543681144714355
14,2.6294242517003474,3.8418996334075928
15,2.727670341767605,3.7368924617767334
16,2.663586102089091,3.9262025356292725
17,2.3505642012230257,3.868252754211426
18,2.421358128313748,3.755974769592285
19,2.4791298266476804,4.399991989135742
20,2.3585185274388056,3.4908509254455566
21,1.937611144541496,3.3755574226379395
22,1.8507936567630408,3.348538637161255
0,8.913290186589187,8.116716384887695
1,4.975705062516995,5.038062572479248
2,3.9483793178941515,4.031184196472168
3,3.5599127455418533,3.5992250442504883
4,3.350470769807024,3.4037299156188965
5,3.101087752376782,3.126638889312744
6,2.938934538520527,2.825010299682617
7,2.7704718455492277,2.908395290374756
8,2.571171831645105,2.402228832244873
9,2.4211140280685375,3.142627239227295
10,2.420024771447394,2.3281850814819336
11,2.18678771502185,2.2387964725494385
12,2.1517437849541947,2.4051828384399414
13,2.0654634476768994,2.377241611480713
14,2.064895056420197,2.589109420776367
15,2.0110278259927274,2.3779103755950928
16,1.9565873484056768,1.9152379035949707
17,1.8631506223096563,2.7086493968963623
18,1.927339585207862,1.8800528049468994
19,1.7771294661107824,2.5898730754852295
20,1.715348949799171,2.4527618885040283
21,1.729474555914569,2.032447576522827
22,1.7697038874077478,1.9570772647857666
23,1.5769756814134552,2.5930585861206055
24,1.5942138520987716,1.8621143102645874
25,1.6181037221376258,2.7534613609313965
26,1.506064677799271,1.8589249849319458
27,1.6041998316433803,2.3531432151794434
28,1.5095173467592455,1.7223491668701172
29,1.4999454044947105,1.8903220891952515
30,1.4370755759758775,1.9974241256713867
31,1.4436543883598314,2.435988187789917
32,1.4144155719857308,1.777823805809021
33,1.3999523184364644,1.7013635635375977
34,1.404129904466909,1.7820799350738525
35,1.358936727994275,2.4823970794677734
36,1.483336345678064,1.6335920095443726
37,1.3135005833991984,2.1376826763153076
38,1.3372267819633168,1.6103403568267822
39,1.3294519698703207,1.716526746749878
40,1.2389070889560265,2.16717529296875
41,1.2619532537323914,3.4021737575531006
42,1.3251659591639033,2.0858333110809326
43,1.2699119848430536,1.839586853981018
44,1.3171531582666822,1.897039532661438
45,1.220215970857539,1.4415323734283447
46,1.230404821953346,1.5743889808654785
47,1.1618177187116905,1.7110599279403687
48,1.1168999698839595,2.3122622966766357
49,1.2628960296066416,1.3922275304794312
0,9.042994306576963,12.22054386138916
1,4.8719574167238955,6.328875541687012
2,4.019549092235944,4.604590892791748
3,3.6633558298578324,4.308052062988281
4,3.4005753207680405,3.934821844100952
5,3.1874574651781296,4.736119270324707
6,2.9146197243242074,3.7781410217285156
7,2.7611187770666668,3.576378583908081
8,2.60382273497171,3.24739408493042
9,2.4944610409389267,3.6309990882873535
10,2.3826731561024985,3.608491897583008
11,2.3017455424694035,3.188688278198242
12,2.133256107450321,3.13630747795105
13,2.1288342636942073,3.779827833175659
14,2.086386255870592,3.313365936279297
15,1.9837606197950857,3.8895983695983887
16,1.9960923889614888,3.4159317016601562
17,1.88818651493022,3.576247215270996
18,1.872161542027202,2.7339911460876465
19,1.7856371303267826,2.9574687480926514
20,1.799215449402664,2.7986602783203125
21,1.7976040183703104,2.8191378116607666
22,1.7619489504012051,2.424569606781006
23,1.6506284887427525,2.809464454650879
24,1.6294774532318115,2.4079439640045166
25,1.6969190761743003,3.254401922225952
26,1.519003040901083,2.5920071601867676
27,1.5697218752854707,3.4627325534820557
28,1.527829931745466,3.2772459983825684
29,1.5732197072332268,2.6316580772399902
30,1.4458850940331718,2.7310943603515625
31,1.4214715817116743,2.7789692878723145
32,1.5203027374744416,2.3516526222229004
33,1.549951689922257,2.8712387084960938
34,1.5598767622417171,2.78641939163208
35,1.3797489536519083,2.463956832885742
36,1.4254613603187714,2.9053196907043457
37,1.3988632035571218,2.1790614128112793
38,1.3928919394284685,2.2694716453552246
39,1.3249221947019463,2.387993574142456
40,1.3446649165342974,3.152240037918091
41,1.342620731189551,2.4496235847473145
42,1.4612012721844856,2.7911062240600586
43,1.248273217598597,3.1374382972717285
44,1.26937657452577,2.599006414413452
45,1.3946291440370067,2.8035824298858643
46,1.1058852610209131,2.0487074851989746
47,1.0815409133765872,2.297520160675049
48,0.9910267552792631,1.974528431892395
49,1.004960539246237,2.0787200927734375
0,9.46875870451531,11.046194076538086
1,5.432214831538878,5.123159885406494
2,4.087504417583067,4.217529296875
3,3.725198674777238,4.5718817710876465
4,3.5494886397037044,3.400822639465332
0,9.228785160725945,9.410955429077148
1,4.969403853638737,4.704669952392578
2,3.9989825184221575,3.788586139678955
3,3.637721353037453,3.9028141498565674
4,3.4094966481722895,3.3040928840637207
5,3.2722921579665285,3.1137335300445557
6,3.2015867256929003,3.25128436088562
7,3.045894212966989,2.6520864963531494
8,2.805064246674861,2.4315788745880127
9,2.69299119660045,2.600693464279175
10,2.541720925470128,3.204470634460449
11,2.3933591448157068,2.5519649982452393
12,2.4702448468418083,2.258455991744995
13,2.473526528114995,2.216050386428833
14,2.235892087240714,2.080744981765747
15,2.1752320513158585,2.4393348693847656
16,2.157151386758174,2.3156068325042725
17,2.1852105358910263,2.6492056846618652
18,2.148285680120898,2.098712921142578
19,2.0727344913382475,2.0842478275299072
20,2.034692480135216,3.6430158615112305
21,1.9131545949279676,3.168604612350464
22,1.8424778943850817,1.9328668117523193
23,1.9197732751414875,1.7762680053710938
24,1.9756823538638069,1.6606305837631226
25,1.8433176239931655,2.495419502258301
26,1.7796249764574568,2.1459810733795166
27,1.7525967504612352,2.458782434463501
28,1.7649259411498113,1.9147601127624512
29,1.7133266992734908,2.1865813732147217
30,1.6746391205903501,2.0754945278167725
31,1.5883164742395273,1.8022658824920654
32,1.6799723695002335,2.606403112411499
33,1.4769308259435492,1.9333531856536865
34,1.3649330529428663,1.6649423837661743
0,10.518255551589949,11.845440864562988
1,5.338185392905488,4.962312698364258
2,4.200103010540796,3.2055444717407227
3,3.68958928550131,3.140948534011841
4,3.504917615898122,3.0393989086151123
5,3.3789399574980754,2.736917495727539
6,3.342092264083124,2.6780269145965576
7,3.0682798790709476,2.52866268157959
8,3.0539269627886667,2.1003775596618652
9,2.8177569837925756,2.5779788494110107
10,2.920786454777584,2.4315688610076904
11,2.783330523697895,2.0386312007904053
12,2.555468740221981,1.8073012828826904
13,2.5510638425106644,1.7503597736358643
14,2.4436034759414813,2.4568989276885986
15,2.5020414425752135,2.5574493408203125
16,2.518470280814901,1.7334736585617065
17,2.300812797920999,1.7248085737228394
18,2.260818927011858,2.322620391845703
19,2.3013363275007306,1.6358880996704102
20,2.1405876060967803,2.230893850326538
21,2.3159488517339635,1.9480472803115845
22,2.2379001623463535,1.669315218925476
23,2.098858974110112,2.1086416244506836
24,2.0284566367355072,1.4974579811096191
25,1.9636320905901303,1.5382755994796753
26,1.9551707146647133,2.0570428371429443
27,1.8922658264636993,1.9110214710235596
28,2.0378714637178557,2.468116283416748
29,1.9903859834220217,2.9727985858917236
30,1.8987203876124559,1.7169320583343506
31,1.8868690457705968,1.513126015663147
32,1.8287516356943132,2.212336778640747
33,1.603578522424406,1.6178079843521118
34,1.5854486378450547,1.2220728397369385
35,1.5344498711483139,1.4740980863571167
36,1.5008583720054194,1.5056449174880981
37,1.5489062258152766,1.451063871383667
38,1.4933288454533258,1.2501081228256226
39,1.4959963708917565,1.697683572769165
40,1.537002010923251,1.564405918121338
41,1.4855204939201314,1.447158694267273
42,1.5145228016233634,1.7344567775726318
43,1.4087256200304044,1.547218918800354
44,1.3932399595783809,1.4808343648910522
0,9.1963449820365,8.54249095916748
1,5.023543174159872,4.916470527648926
2,4.028645491537129,3.7035021781921387
3,3.8086386506978944,3.6289889812469482
4,3.5583931418396237,3.460510492324829
5,3.325249528507444,2.913250684738159
6,3.301931823821778,3.0267269611358643
7,3.189537458180752,2.8625330924987793
8,3.0652305821944665,2.742539405822754
9,2.8569451498167497,2.4892561435699463
10,2.850539627679105,2.7924304008483887
11,2.8642757788182562,2.7791104316711426
12,2.6521781047604644,2.3930044174194336
13,2.5695391414647406,2.4343080520629883
14,2.572898983011774,2.2251574993133545
15,2.374560312105043,2.4094369411468506
16,2.3234645401896774,3.4175424575805664
17,2.251431733133925,2.4450314044952393
18,2.196297689289405,2.655679225921631
19,2.155809707566113,2.141873836517334
20,2.243189590408447,2.281083345413208
21,2.1614989583284685,2.2562124729156494
22,2.009257222857513,2.3730661869049072
23,2.018815090599664,2.971492052078247
24,1.963951375679479,2.053701877593994
25,1.851796303701275,2.4521751403808594
26,1.881030864954624,2.3309412002563477
27,1.915399728144737,2.443997621536255
28,1.7497505960804176,2.1849842071533203
29,1.787635294460055,2.582489013671875
30,1.8782190092320807,2.5016229152679443
31,1.8380775030181402,1.7287497520446777
32,1.8055414257074724,2.2939839363098145
33,1.7191445962734777,2.664788246154785
34,1.686481349011685,2.743464708328247
35,1.6954576123043856,2.1795384883880615
36,1.6753091233386843,2.6942245960235596
37,1.6415827736690993,2.297191619873047
38,1.6226034258789626,2.1738646030426025
39,1.69961715342187,2.0731379985809326
40,1.3712064079684758,2.1698291301727295
41,1.3349457107325817,2.134639263153076
0,9.788060601636985,10.376046180725098
1,5.192730553775589,5.22645378112793
2,3.951582429888404,4.16769552230835
3,3.861427386178475,3.4652957916259766
4,3.4566641085633583,3.3772807121276855
5,3.3441056932177586,2.9964754581451416
6,3.338978771881391,2.9547834396362305
7,3.0722193867166574,2.7992780208587646
8,2.9776096907500103,3.021817684173584
9,3.005582517377546,2.84879732131958
10,2.751747840730233,2.2594783306121826
11,2.633126819340113,2.065774440765381
12,2.646900664156826,2.215304136276245
13,2.551996218100671,2.5052528381347656
14,2.5564468832371556,2.4303107261657715
15,2.4656764242684,2.977236032485962
16,2.372929799929757,2.258465051651001
17,2.3622848189146954,2.3650474548339844
18,2.2736067284598014,1.9736757278442383
19,2.328607949372455,1.622678518295288
20,2.202567992832071,1.9589107036590576
21,2.1628145382661477,1.520630955696106
22,2.245784172999081,2.530393600463867
23,2.086850941498651,1.800839900970459
24,2.2865295633177625,2.445072889328003
25,2.113271449599539,1.6124416589736938
26,1.9922321582443705,1.5384587049484253
27,2.0838535450479037,1.3696788549423218
28,1.9216786226959583,1.5184268951416016
29,1.838815352769095,1.681045413017273
30,2.0112063812511103,3.3733978271484375
31,2.2166354060966706,1.9126596450805664
32,1.8559576596781988,1.8555541038513184
33,1.7634639012988176,1.5908318758010864
34,1.8896587208233855,1.7631406784057617
35,1.7755355630193983,1.4852973222732544
36,1.6024410369075568,1.1689659357070923
37,1.504392805810616,1.2976007461547852
38,1.406063705563704,1.293563961982727
39,1.460862823237433,1.4728697538375854
40,1.502078500235287,1.2748901844024658
41,1.4245547350215655,1.4218307733535767
42,1.4588485064900192,1.291221022605896
43,1.4228340252420397,1.4894568920135498
44,1.43317234992346,1.3327081203460693
45,1.3368159147616867,1.4254875183105469
46,1.4057979496436495,1.4384260177612305
0,9.557122596314473,8.581171989440918
1,5.239082573945798,4.496784687042236
2,4.043645074918642,3.507089614868164
3,3.698090704147425,3.4702584743499756
4,3.547123239417771,3.3008642196655273
5,3.299982167668079,3.1071650981903076
6,3.067027747069824,3.2541520595550537
7,2.964766007272442,3.174593448638916
8,2.7649786810779093,3.1343560218811035
9,2.665076868083592,3.242722272872925
10,2.5168091046750245,3.4850053787231445
11,2.496380077010423,3.6284892559051514
12,2.4097341001033783,3.296536922454834
13,2.2685042644400157,3.7241783142089844
14,2.017059305280297,3.0149853229522705
15,1.8545922446041252,2.8801686763763428
16,1.8999476131222492,2.796846389770508
17,1.8676155536767824,2.6553800106048584
18,1.8907712587160082,2.8536221981048584
19,1.8180038876602356,3.0780324935913086
20,1.8146206885576248,2.8942453861236572
21,1.8121098506091229,3.040618658065796
22,1.778877323256,3.088900566101074
23,1.750094238238119,2.9144983291625977
24,1.7185800679065475,2.85776686668396
25,1.7129201439756845,3.2396433353424072
26,1.6830190288444322,2.9447014331817627
27,1.6840356374206256,2.8445322513580322
0,9.812016422026517,10.726703643798828
1,5.302982769555963,6.047914505004883
2,4.017208878926049,5.4236555099487305
3,3.682870054023798,5.135117530822754
4,3.476676542447686,4.442725658416748
5,3.236892008797233,4.276004791259766
6,3.100778925705721,4.448720455169678
7,3.0498065792068574,4.209959030151367
8,2.766182316305465,4.362241744995117
9,2.83851159037621,4.329426288604736
10,2.6640483554899497,4.050722122192383
11,2.559311458020119,3.926173210144043
12,2.4197422362385086,4.497453689575195
13,2.3367380685506656,4.554220199584961
14,2.348942237630279,3.5338432788848877
15,2.251124202454619,3.1948323249816895
16,2.150674010997896,3.484715461730957
17,2.159881084229158,3.672636032104492
18,2.024445511632759,3.2589190006256104
19,1.9647581191391563,3.1680469512939453
20,2.027574606558537,3.935870885848999
21,1.975630102843303,2.7999229431152344
22,1.9141327098476089,3.157853603363037
23,1.874449514884519,2.8772060871124268
24,1.8079630204428894,3.2194676399230957
25,1.7772664960604618,3.9014546871185303
26,1.8940506934961632,3.9718847274780273
27,1.8283760307785024,3.1422927379608154
28,1.6957313905811373,3.705204963684082
29,1.8461448089265917,3.3966739177703857
30,1.5436228136893058,3.01176381111145
31,1.4205188753985662,2.9466135501861572
0,9.266245342921286,8.174802780151367
1,5.110243430815277,5.739590167999268
2,3.9172463751212248,3.6669204235076904
3,3.6036285802313994,3.356787919998169
4,3.3509411169932437,3.2009694576263428
5,3.194145621190326,3.337960720062256
6,3.0290588995313086,2.6750760078430176
7,2.829644272660028,2.833735227584839
8,2.7841837358320416,2.634782075881958
9,2.6005623832519857,2.7881124019622803
10,2.4891914379487914,2.1295530796051025
11,2.4426827623449374,3.3083291053771973
0,9.744018247244789,11.06210708618164
1,5.570555598214762,5.223896026611328
2,4.263244930324175,3.80765438079834
3,3.8011135184804337,3.7933454513549805
4,3.6424370083193116,3.1779065132141113
5,3.5026968265803444,3.040578842163086
6,3.3096886868113713,2.855752944946289
7,3.2625360384682156,2.338125705718994
8,3.120009323495333,3.208993434906006
9,3.1492328972216472,2.8522732257843018
10,2.8214835340021462,2.219482660293579
11,2.803793504222339,2.2115530967712402
12,2.6236355294454965,2.2731876373291016
13,2.4834156207098865,1.8228557109832764
14,2.677380082228326,4.3161516189575195
15,2.538877309789721,2.2183141708374023
16,2.301509583193735,1.853371262550354
17,2.1877656609894798,1.9244766235351562
18,2.2704847819757776,1.711927890777588
19,2.0798754055571083,1.6305761337280273
20,2.5823205942349716,2.35992169380188
21,2.3361895269905495,2.177863121032715
22,2.3214992246090973,2.060906171798706
23,2.3079121052429374,3.679387092590332
24,2.4285807722649038,1.665372610092163
25,2.248552203412916,1.698008418083191
26,2.113948873968314,1.6670974493026733
27,2.393807591053824,3.24163556098938
28,2.10141962334415,1.5636837482452393
29,1.919205793915995,1.5167196989059448
30,1.8861970213864814,1.7536895275115967
31,1.840529620607957,1.5147703886032104
32,1.7766637428312113,1.4408249855041504
33,1.6947444035517458,1.4965614080429077
34,1.735049012371751,1.5103119611740112
35,1.704966390132904,1.437787413597107
36,1.6419334667407914,1.5570048093795776
37,1.6681984438011979,1.334849238395691
38,1.6123009061971247,1.319581389427185
39,1.5991664721871055,1.3377728462219238
40,1.5646289469193149,1.3902716636657715
41,1.6229317489049293,1.3661551475524902
42,1.621624347401447,1.468737006187439
43,1.5189321281104688,1.4193686246871948
44,1.6036785630595605,1.4595738649368286
45,1.6445975044310488,1.4959557056427002
46,1.600472371704531,1.396148920059204
47,1.5446564632141038,1.405115008354187
48,1.5288502125945311,1.434631109237671
0,9.676145491245109,6.222775936126709
1,5.278475642048861,3.9949533939361572
2,3.9829736097850574,3.135777473449707
3,3.7247083096958047,2.4107964038848877
4,3.4666913046830636,2.560957670211792
5,3.224146224373789,1.8502929210662842
6,3.03259879560483,1.6852264404296875
7,2.937839627421353,1.6950420141220093
8,2.7989547241852892,1.8405121564865112
9,2.7012671260199617,1.940356731414795
10,2.6224608281445163,1.3360573053359985
11,2.459875055444287,1.3940857648849487
12,2.3594589333646145,1.722736120223999
13,2.334977977667514,1.4625601768493652
14,2.2557537474874723,1.827565312385559
15,2.1004970268755567,1.3514630794525146
16,2.1656542283615203,1.2816798686981201
17,2.0353057579701,1.1396193504333496
18,2.006834667617992,1.0574427843093872
19,1.978020563313672,1.7876815795898438
20,1.93691933831149,1.3450956344604492
21,1.8763624104091987,1.0186972618103027
22,1.8927126854774694,0.785297155380249
23,1.7650973846579778,1.1356078386306763
24,1.803351523745635,1.6160361766815186
25,1.8978680898456513,1.0596247911453247
26,1.6807015907344793,1.1212354898452759
27,1.783331047447284,0.8760486841201782
28,1.696566355275051,1.0832031965255737
29,1.6033458843380408,1.2988157272338867
30,1.7265051787104724,0.8966546058654785
31,1.3756875940143207,0.7024028897285461
32,1.3744249012044387,0.7579187154769897
33,1.328903331089828,0.6739692687988281
34,1.3373852618303885,0.8187850117683411
35,1.3031177007856705,0.8060062527656555
36,1.3254354328033666,0.8156578540802002
37,1.27873903917054,0.7332063317298889
38,1.290883443851359,0.7248699069023132
39,1.3345136270606999,0.8728271722793579
40,1.2904284892523614,0.9555495381355286
41,1.269344159995717,0.8400666117668152
42,1.207638717392116,0.7739158868789673
43,1.231715415338494,0.7455263733863831
0,9.428867083885878,7.976710319519043
1,5.179674297759566,4.557697296142578
2,4.038683486497206,3.474029779434204
3,3.598327122284235,2.8507752418518066
4,3.441029182878969,3.08795166015625
5,3.1858558033872044,2.6067705154418945
6,3.067384761142369,2.482264280319214
7,2.8436561495990524,2.4547278881073
8,2.6842426271866606,2.399949789047241
9,2.5414315799696254,1.9618505239486694
10,2.5300008752554013,1.8078789710998535
11,2.3631310509759613,1.7938227653503418
12,2.175536309045124,1.5919444561004639
13,2.128902768742119,1.8587725162506104
14,2.0497489334961254,1.7242417335510254
15,1.9721182991689787,1.679935097694397
16,1.9653175632962687,1.4408198595046997
17,1.925496276953127,1.7292317152023315
18,1.8751885893974836,1.598841667175293
19,1.7836026870577755,1.5121761560440063
20,1.7748312213930257,1.342010498046875
21,1.8138714329482029,1.609952449798584
22,1.7486949329430475,1.4717960357666016
23,1.643881182265931,1.141897201538086
24,1.6594369736995769,1.713436484336853
25,1.6914751211701693,1.6480995416641235
26,1.6125785183213304,1.8158806562423706
27,1.647198682423254,1.743519902229309
28,1.5658067373650717,1.4327861070632935
29,1.5636767647811947,1.2005826234817505
30,1.5192689848910692,1.436470866203308
31,1.4491952896269158,1.2380017042160034
32,1.2636876074236956,1.247068166732788
33,1.2675669416691049,1.1428532600402832
0,8.957363419806397,9.344894409179688
1,4.777669802548269,4.2096943855285645
2,3.838366540764932,3.94730281829834
3,3.4497610263713785,3.6375937461853027
4,3.151203105097659,2.955505609512329
5,3.008725236263066,2.6685588359832764
6,2.7045397446563206,2.606566905975342
7,2.537268355459955,2.050694227218628
8,2.485373510690292,2.5085999965667725
9,2.343713894034877,2.206305742263794
10,2.1394765193350156,1.8694931268692017
11,2.0477635429260577,2.1260461807250977
12,2.0452566116106734,1.7501462697982788
13,1.9497471979862668,2.192978620529175
14,1.8319502321079728,1.4905844926834106
15,1.8119272434811373,1.9351681470870972
16,1.762365894422156,1.6315925121307373
17,1.6806471881983283,2.5735912322998047
18,1.6511302091166866,1.6413437128067017
19,1.6674170215847721,1.4971822500228882
20,1.5767441544816903,1.355424165725708
21,1.4979059964437627,1.530914068222046
22,1.5517409161396136,1.5381237268447876
23,1.5225454251048336,1.585252285003662
24,1.4313417117031524,1.4270883798599243
25,1.4820584262055323,1.3992680311203003
26,1.532150526918341,2.9650731086730957
27,1.4512084160830072,1.3213214874267578
28,1.3865994500929428,1.3171354532241821
29,1.3876001690757573,1.4177480936050415
30,1.3742723468040206,1.434883952140808
31,1.3042748323338482,1.8075867891311646
32,1.3468982737576247,1.6351261138916016
33,1.2939716974894206,2.026780605316162
34,1.325631241531261,1.690679669380188
35,1.2691411947066518,2.3162667751312256
36,1.324315297649723,1.4784125089645386
37,1.12176659324721,1.443190097808838
38,1.05269003479347,1.3773162364959717
0,9.148383733453546,8.167445182800293
1,4.852091957010507,4.3410325050354
2,3.9073601057670757,3.6265783309936523
3,3.581855307611511,3.254523992538452
4,3.2911891179607915,3.0937185287475586
5,2.9868553800210074,2.8599741458892822
6,2.7753855017098514,2.900451183319092
7,2.53410221348795,2.796262502670288
8,2.4682630395227845,2.593095302581787
9,2.198285643420033,2.4935994148254395
10,2.0843217269168677,3.5967464447021484
11,1.9795406354781508,2.837111711502075
12,1.8878841536944029,2.843942642211914
13,1.8385283930434122,2.845492362976074
14,1.8084142117903181,2.896481990814209
15,1.6624641192966572,4.249848365783691
16,1.700502844806878,2.913834571838379
17,1.5966045951181822,3.579737663269043
18,1.4438515100322786,3.838423013687134
19,1.3985890059874007,3.551089286804199
0,9.52046205959381,9.20328140258789
1,4.9243542793078925,5.067279815673828
2,3.9334514174598474,3.6578822135925293
3,3.4886251257631344,3.3100929260253906
4,3.1970761446907114,2.9933629035949707
5,3.088359509794095,2.9715394973754883
6,2.711684548854828,2.676401376724243
7,2.506815078540351,2.205026626586914
8,2.3268681236730218,2.1096699237823486
9,2.1263799868452664,1.9512935876846313
10,2.043089916835578,2.4018867015838623
11,1.9452163797597917,1.443851113319397
12,1.8241950119646213,1.75339937210083
13,1.693290951771614,1.2558784484863281
14,1.6156521836789652,1.510035514831543
15,1.592946972709875,1.6280237436294556
16,1.5355739107528052,1.4233087301254272
17,1.4468773399298183,1.1795669794082642
18,1.4551122146673476,1.2872198820114136
19,1.3207514119986148,1.0462322235107422
20,1.4271212318004707,1.2028539180755615
21,1.3838376170530107,1.060359001159668
22,1.3186019807577896,1.3281883001327515
23,1.2842629042677225,1.1122162342071533
24,1.2907052350120423,1.2232414484024048
25,1.1949503938991803,0.9544117450714111
26,1.2817015063267547,1.0815123319625854
27,1.1680416098007789,0.9826555252075195
28,1.1692539985187518,1.0198886394500732
29,1.1742110434431619,1.0355465412139893
30,1.206661530881644,0.8825961351394653
31,1.2536866340012596,0.9169299602508545
32,1.1903539300726627,1.233766794204712
33,1.0826459393714563,1.333791971206665
34,1.0489099466647858,0.8185026049613953
35,1.1539480439009377,0.9500167369842529
36,1.0621565878962556,1.0126327276229858
37,1.0705549303335122,0.9468933939933777
38,1.0680337599291208,1.3020380735397339
39,1.052006593070472,0.8652576208114624
40,1.05835757247937,1.656285047531128
41,1.03965135740164,1.0457642078399658
42,1.0735340553350723,1.113710641860962
43,1.0016458957340009,0.7273531556129456
44,0.847017683388707,0.7004379034042358
45,0.8370710603345316,0.6996486783027649
46,0.8607577472258681,0.7229090929031372
47,0.7779610791145423,0.7005155086517334
48,0.8154990213421675,0.6882721185684204
49,0.7879558781084542,0.6701553463935852
0,9.189223152292355,8.803177833557129
1,4.976080420081514,5.413034915924072
2,3.952498384556507,4.307933807373047
3,3.6773007382517275,4.365929126739502
4,3.3443342562052343,3.8143742084503174
5,3.169898421834767,3.7336905002593994
6,2.955111367013448,3.257283926010132
7,2.7572810022454513,3.0603725910186768
8,2.562061079353362,3.1870996952056885
9,2.3008339700796414,2.883096218109131
10,2.224033420750051,2.5575480461120605
11,2.1296072258722796,2.4714548587799072
12,2.0730557524029862,2.5737719535827637
13,1.9209437590661496,2.6239476203918457
14,1.971532533502395,2.391616106033325
15,1.8788371461126812,2.3820815086364746
16,1.7987138192062966,2.2070906162261963
17,1.6938542756556851,2.450009346008301
18,1.6804523478688487,1.908504843711853
19,1.7197045698398497,2.3013501167297363
0,9.050352850033127,9.335033416748047
1,5.01154971183408,5.416475772857666
2,4.084246398231759,3.9090723991394043
3,3.691182391334126,3.9709372520446777
4,3.365644151017866,3.649359941482544
5,3.197361483828712,3.5814735889434814
6,2.896084011817465,3.5316731929779053
7,2.6790651298357937,2.938337802886963
8,2.486010314550715,2.8936707973480225
9,2.3793902121124075,2.9584531784057617
10,2.174470815039773,2.478689432144165
11,2.0760628725129533,2.9860243797302246
12,2.0624857983213043,2.82609486579895
13,1.9580259207560091,2.277512788772583
14,1.886370316109888,2.8787176609039307
15,1.7920286494660316,2.233577251434326
16,1.6997195024223424,2.2409539222717285
17,1.6714149103819869,2.194688558578491
18,1.6518200637426692,2.1960701942443848
19,1.6536735626880752,2.5274770259857178
0,9.081226643062296,8.841056823730469
1,4.893970534531307,4.817870140075684
2,3.968001860668519,3.640079975128174
3,3.65569040606119,2.9912726879119873
4,3.298968307856616,2.9819858074188232
5,3.0174780694596257,2.525461435317993
6,2.8627393930249707,2.038937568664551
7,2.659907992981063,2.1450393199920654
8,2.489539482484518,2.2464799880981445
9,2.407182801020443,2.5453124046325684
10,2.278818371597705,1.8242878913879395
11,2.073739754592764,1.864129662513733
12,2.035128455202777,1.651155710220337
